Node,Latitude,Longitude,Section,Feeder
hn824160044,34.79137,134.83576,2,26.0
hn824160045,34.79167,134.83569,2,26.0
hn824160045e01,34.79175,134.83587,2,26.0
hn824160045e03,34.79179,134.83616,2,26.0
hn824160045e03g1,34.79187,134.83635,2,26.0
hn824160045e06,34.79182,134.83689,2,26.0
hn824160045w01,34.79207,134.83545,2,26.0
hn824160045w01s1,34.79205,134.83511,2,26.0
hn824160045w01s3,34.79145,134.83433,2,26.0
hn824160045w01s3w1,34.79172,134.83406,2,26.0
hn824160045w01s3w2,34.7919,134.83382,2,26.0
hn824160045w02,34.79221,134.83518,2,26.0
hn824160046,34.79225,134.83561,2,26.0
hn824160046n01,34.79229,134.83606,2,26.0
hn824160046n01g1,34.79216,134.83588,2,26.0
hn824160046n02,34.79258,134.8364,2,26.0
hn824160046n04,34.79317,134.83708,2,26.0
hn824160046n05,34.7933,134.83722,2,26.0
hn824160046n06,34.79363,134.83761,2,26.0
hn824160046n06e1,34.79348,134.8378,2,26.0
hn824160046n07,34.7939,134.83794,2,26.0
hn824160047,34.79248,134.83557,2,26.0
hn824160049,34.79304,134.83545,2,26.0
hn824160050,34.79328,134.83533,2,26.0
hn824160051,34.79357,134.83505,2,26.0
hn824160018,34.78519,134.84172,3,26.0
hn824160019n01,34.78561,134.84145,3,26.0
hn824160019n03,34.7859,134.84186,3,26.0
hn824160021n06,34.78646,134.84245,3,26.0
hn824160045e02,34.79159,134.83606,2,26.0
hn824160045w01s2,34.79182,134.83487,2,26.0
hn824160046n03,34.79285,134.83671,2,26.0
hn824160048,34.79275,134.83552,2,26.0
hn824160052,34.79371,134.83486,2,26.0
hn824170010e14,34.79426,134.83405,2,26.0
hn824170010e13,34.79441,134.83384,2,26.0
hn826280002,34.788,134.83847,2,26.0
hn826280003,34.78763,134.83811,2,26.0
hn829992017k26,34.79993,134.82964,-,26.0
hn828320055,34.79404,134.83501,3,28.0
hn828320056,34.7942,134.83541,3,28.0
hn828320056n01,34.79472,134.835,3,28.0
hn828320057,34.79434,134.83592,3,28.0
hn828320058,34.79456,134.83646,3,28.0
hn828320059,34.79473,134.83685,3,28.0
hn828320059e01,34.7944,134.83718,3,28.0
hn828320059e01s1,34.79436,134.83708,3,28.0
hn828320059w01,34.79506,134.83657,3,28.0
hn828320059w01n1,34.7955,134.83665,3,28.0
hn828320059w01n1g1,34.79518,134.8367,3,28.0
hn828320059w01n1g2,34.79533,134.83668,3,28.0
hn828320059w01g1,34.79527,134.83638,3,28.0
hn828320059w02,34.79531,134.83624,3,28.0
hn828320059w03,34.79538,134.83601,3,28.0
hn828320059w04,34.79557,134.83543,3,28.0
hn828320059w05,34.7957,134.83509,3,28.0
hn828320059w05s1,34.79547,134.83494,3,28.0
hn828320059w05s2,34.79526,134.83473,3,28.0
hn828320059w06,34.7959,134.83517,3,28.0
hn828320059w07,34.7961,134.83482,3,28.0
hn828320059w07n1,34.79637,134.83502,3,28.0
hn828320059w07n2,34.7965,134.83518,3,28.0
hn828320059w07n3,34.7967,134.83539,3,28.0
hn828320059w07n4,34.79691,134.83561,3,28.0
hn828320059w07n5,34.79695,134.83569,3,28.0
hn828320059w08,34.79623,134.83451,3,28.0
hn828320059w09,34.79643,134.83405,3,28.0
hn828320059w09s3,34.79633,134.83343,2,28.0
hn828320059w09s4,34.79608,134.83326,2,28.0
hn828320059w09s4w1,34.79618,134.83301,2,28.0
hn828320059w09s4w2,34.79621,134.83274,2,28.0
hn828320059w09s5,34.79582,134.83333,2,28.0
hn828320059w09s6,34.79562,134.83329,2,28.0
hn828320059w10w5,34.79741,134.83192,2,28.0
hn828320059w07n2e1,34.79655,134.83538,2,28.0
hn828320059w07n2e2,34.79625,134.8357,2,28.0
hn828320059w09s1,34.79642,134.83375,2,28.0
hn828320059w09s2,34.79635,134.83358,2,28.0
hn828320059w10w1,34.79667,134.8334,2,28.0
hn828320059w10w2,34.79684,134.83306,2,28.0
hn828320059w10w3,34.79704,134.83266,2,28.0
hn828320059w10w4,34.79722,134.83228,2,28.0
hn828320059w10w6,34.79759,134.83155,2,28.0
hn828320059w10w7,34.79773,134.83127,2,28.0
hn828320059w10w8,34.79787,134.83099,2,28.0
hn828320059w10w9,34.79794,134.83084,2,28.0
hn828320059w10w9n1,34.79817,134.831,2,28.0
hn828320059w10w9n2,34.79845,134.8312,2,28.0
hn828320059w11,34.79664,134.83355,2,28.0
hn828320059w12,34.79706,134.83385,2,28.0
hn828320059w13,34.79736,134.83407,2,28.0
hn828320059w14,34.79769,134.8343,2,28.0
hn828320059w15,34.79806,134.8346,2,28.0
hn828320059w15e1,34.79802,134.83475,2,28.0
hn828320059w15e2,34.79789,134.83503,2,28.0
hn828320059w15e3,34.79777,134.8353,2,28.0
hn828320059w15e3s1,34.79764,134.83524,2,28.0
hn828320059w15e4,34.79762,134.83566,2,28.0
hn828320059w16,34.7984,134.83482,2,28.0
hn828320059w17,34.79851,134.83483,2,28.0
hn828320059w17e1,34.79826,134.83527,2,28.0
hn828320059w17e2,34.79802,134.83563,2,28.0
hn828320059w17e2n1,34.79816,134.83562,2,28.0
hn828320059w17e2n2,34.79842,134.83578,2,28.0
hn828320059w17e3,34.79801,134.8362,2,28.0
hn828320059w17e4,34.79803,134.83648,2,28.0
hn828320059w17e5,34.79816,134.83669,2,28.0
hn828320059w17e6,34.79835,134.83672,2,28.0
hn828320059w17e6g1,34.79846,134.83675,2,28.0
hn828320059w17e6g2,34.79843,134.83701,2,28.0
hn828320059w17e6g3,34.79841,134.83724,2,28.0
hn828320059w17e8,34.79831,134.83725,2,28.0
hn828320059w17e8s1,34.79816,134.8372,2,28.0
hn828320059w17e9,34.79859,134.8373,2,28.0
hn828320059w17e9n1,34.79883,134.83731,2,28.0
hn828320059w17e9n2,34.79907,134.83745,2,28.0
hn828320059w17n1,34.79846,134.83502,2,28.0
hn828320059w17n2,34.79865,134.8352,2,28.0
hn828320059w18,34.79871,134.83453,2,28.0
hn828320059w18n1,34.79878,134.83459,2,28.0
hn828320059w18n2,34.79898,134.83476,2,28.0
hn828320059w19,34.79895,134.83417,2,28.0
hn828320059w20,34.79918,134.83382,2,28.0
hn828320059s01,34.79454,134.83701,3,28.0
hn828320061,34.79516,134.83767,3,28.0
hn828320062,34.79535,134.83819,3,28.0
hn828320063e01,34.79531,134.83922,3,28.0
hn828320063e02,34.79519,134.8396,3,28.0
hn828320063e02s2,34.7949,134.83921,3,28.0
hn828320063e02s3,34.79466,134.83895,3,28.0
hn828320063e02s4,34.79445,134.83872,3,28.0
hn828320063e02s5,34.79427,134.8385,3,28.0
hn828320063e02s6,34.79408,134.83828,3,28.0
hn828320063e02s7,34.7939,134.83806,3,28.0
hn828320063e02s8,34.79358,134.83852,3,28.0
hn828320063e02n1,34.79534,134.83947,3,28.0
hn828320063e02n3,34.79606,134.8396,3,28.0
hn828320063e03,34.79512,134.84012,3,28.0
hn828320063e03s1,34.79492,134.84019,3,28.0
hn828320063e03s2,34.79458,134.84028,3,28.0
hn828320063e03s3,34.79434,134.84025,3,28.0
hn828320063e03s4,34.79397,134.84018,3,28.0
hn828320063e03s4e1,34.79389,134.84038,3,28.0
hn828320063e03s4e2,34.79403,134.84054,3,28.0
hn828320063e03s5,34.79384,134.83997,3,28.0
hn828320063e04,34.79507,134.84059,3,28.0
hn828320063e04s1,34.79489,134.84099,3,28.0
hn828320063e04s2,34.79467,134.84096,3,28.0
hn828320063e04s2e1,34.79467,134.84132,3,28.0
hn828320063e04s3,34.79431,134.84093,3,28.0
hn828320063e05,34.79498,134.84118,3,28.0
hn828320063e06,34.79495,134.84171,3,28.0
hn828320065,34.79589,134.83912,3,28.0
hn828320065g01,34.79594,134.83929,3,28.0
hn828320066,34.79636,134.83956,3,28.0
hn828320068,34.79702,134.83963,3,28.0
hn828320060,34.79501,134.83731,3,28.0
hn828320063,34.79544,134.83859,3,28.0
hn828320063e01g1,34.79536,134.83867,3,28.0
hn828320063e02n2,34.79577,134.83954,3,28.0
hn828320064,34.79563,134.83884,3,28.0
hn828320067,34.7966,134.83957,3,28.0
hn828320063e02s1,34.79509,134.83936,3,28.0
hn824170013g01e2,34.79895,134.83067,2,28.0
hn824170013g01e3,34.79891,134.8309,2,28.0
hn824170013g01e4,34.79875,134.83118,2,28.0
hn824170013g01e5,34.79863,134.83139,2,28.0
hn829992017k28k1,34.79989,134.82963,-,28.0
hn829992017k28k2,34.79924,134.82959,-,28.0
shikata_ss,34.803331,134.817406,,
